idx,name,r,g,b,a,VIS,MSH
698,Olfactory areas,154,210,189,1.0,1.0,1.0
507,Main olfactory bulb,154,210,189,1.0,1.0,1.0
212,"Main olfactory bulb, glomerular layer",130,199,174,1.0,1.0,1.0
220,"Main olfactory bulb, granule layer",130,199,174,1.0,1.0,1.0
228,"Main olfactory bulb, inner plexiform layer",154,210,189,1.0,1.0,1.0
236,"Main olfactory bulb, mitral layer",130,199,174,1.0,1.0,1.0
244,"Main olfactory bulb, outer plexiform layer",154,210,189,1.0,1.0,1.0
151,Accessory olfactory bulb,157,240,210,1.0,1.0,1.0
188,"Accessory olfactory bulb, glomerular layer",157,240,210,1.0,1.0,1.0
196,"Accessory olfactory bulb, granular layer",149,228,200,1.0,1.0,1.0
204,"Accessory olfactory bulb, mitral layer",157,240,210,1.0,1.0,1.0
159,Anterior olfactory nucleus,84,191,148,1.0,1.0,1.0
167,"Anterior olfactory nucleus, dorsal part",84,191,148,1.0,1.0,1.0
175,"Anterior olfactory nucleus, external part",84,191,148,1.0,1.0,1.0
183,"Anterior olfactory nucleus, lateral part",84,191,148,1.0,1.0,1.0
191,"Anterior olfactory nucleus, medial part",84,191,148,1.0,1.0,1.0
199,"Anterior olfactory nucleus, posteroventral part",84,191,148,1.0,1.0,1.0
160,"Anterior olfactory nucleus, layer 1",84,191,148,1.0,1.0,1.0
168,"Anterior olfactory nucleus, layer 2",84,191,148,1.0,1.0,1.0
589,Taenia tecta,98,208,159,1.0,1.0,1.0
597,"Taenia tecta, dorsal part",98,208,159,1.0,1.0,1.0
297,"Taenia tecta, dorsal part, layers 1-4",98,208,159,1.0,1.0,1.0
1034,"Taenia tecta, dorsal part, layer 1",98,208,159,1.0,1.0,1.0
1042,"Taenia tecta, dorsal part, layer 2",98,208,159,1.0,1.0,1.0
1050,"Taenia tecta, dorsal part, layer 3",98,208,159,1.0,1.0,1.0
1059,"Taenia tecta, dorsal part, layer 4",98,208,159,1.0,1.0,1.0
605,"Taenia tecta, ventral part",98,208,159,1.0,1.0,1.0
306,"Taenia tecta, ventral part, layers 1-3",98,208,159,1.0,1.0,1.0
1067,"Taenia tecta, ventral part, layer 1",98,208,159,1.0,1.0,1.0
1075,"Taenia tecta, ventral part, layer 2",98,208,159,1.0,1.0,1.0
1082,"Taenia tecta, ventral part, layer 3",98,208,159,1.0,1.0,1.0
814,Dorsal peduncular area,164,218,164,1.0,1.0,1.0
496,"Dorsal peduncular area, layer 1",164,218,164,1.0,1.0,1.0
535,"Dorsal peduncular area, layer 2",164,218,164,1.0,1.0,1.0
360,"Dorsal peduncular area, layer 2/3",164,218,164,1.0,1.0,1.0
646,"Dorsal peduncular area, layer 5",164,218,164,1.0,1.0,1.0
267,"Dorsal peduncular area, layer 6a",164,218,164,1.0,1.0,1.0
961,Piriform area,106,203,186,1.0,1.0,1.0
152,"Piriform area, layers 1-3",106,203,186,1.0,1.0,1.0
276,"Piriform area, molecular layer",106,203,186,1.0,1.0,1.0
284,"Piriform area, pyramidal layer",106,203,186,1.0,1.0,1.0
291,"Piriform area, polymorph layer",106,203,186,1.0,1.0,1.0
619,Nucleus of the lateral olfactory tract,149,228,200,1.0,1.0,1.0
392,"Nucleus of the lateral olfactory tract, layers 1-3",149,228,200,1.0,1.0,1.0
260,"Nucleus of the lateral olfactory tract, molecular layer",149,228,200,1.0,1.0,1.0
268,"Nucleus of the lateral olfactory tract, pyramidal layer",149,228,200,1.0,1.0,1.0
1139,"Nucleus of the lateral olfactory tract, layer 3",149,228,200,1.0,1.0,1.0
631,Cortical amygdalar area,97,231,183,1.0,1.0,1.0
639,"Cortical amygdalar area, anterior part",97,231,183,1.0,1.0,1.0
192,"Cortical amygdalar area, anterior part, layer 1",97,231,183,1.0,1.0,1.0
200,"Cortical amygdalar area, anterior part, layer 2",97,231,183,1.0,1.0,1.0
208,"Cortical amygdalar area, anterior part, layer 3",97,231,183,1.0,1.0,1.0
647,"Cortical amygdalar area, posterior part",97,231,183,1.0,1.0,1.0
655,"Cortical amygdalar area, posterior part, lateral zone",97,231,183,1.0,1.0,1.0
584,"Cortical amygdalar area, posterior part, lateral zone, layers 1-2",97,231,183,1.0,1.0,1.0
376,"Cortical amygdalar area, posterior part, lateral zone, layers 1-3",97,231,183,1.0,1.0,1.0
216,"Cortical amygdalar area, posterior part, lateral zone, layer 1",97,231,183,1.0,1.0,1.0
224,"Cortical amygdalar area, posterior part, lateral zone, layer 2",97,231,183,1.0,1.0,1.0
232,"Cortical amygdalar area, posterior part, lateral zone, layer 3",97,231,183,1.0,1.0,1.0
663,"Cortical amygdalar area, posterior part, medial zone",97,231,183,1.0,1.0,1.0
592,"Cortical amygdalar area, posterior part, medial zone, layers 1-2",97,231,183,1.0,1.0,1.0
383,"Cortical amygdalar area, posterior part, medial zone, layers 1-3",97,231,183,1.0,1.0,1.0
240,"Cortical amygdalar area, posterior part, medial zone, layer 1",97,231,183,1.0,1.0,1.0
248,"Cortical amygdalar area, posterior part, medial zone, layer 2",97,231,183,1.0,1.0,1.0
256,"Cortical amygdalar area, posterior part, medial zone, layer 3",97,231,183,1.0,1.0,1.0
788,Piriform-amygdalar area,89,218,171,1.0,1.0,1.0
400,"Piriform-amygdalar area, layers 1-3",89,218,171,1.0,1.0,1.0
408,"Piriform-amygdalar area, molecular layer",89,218,171,1.0,1.0,1.0
416,"Piriform-amygdalar area, pyramidal layer",89,218,171,1.0,1.0,1.0
424,"Piriform-amygdalar area, polymorph layer",89,218,171,1.0,1.0,1.0
566,Postpiriform transition area,168,236,211,1.0,1.0,1.0
517,"Postpiriform transition area, layers 1-3",168,236,211,1.0,1.0,1.0
1140,"Postpiriform transition area, layers 1",168,236,211,1.0,1.0,1.0
1141,"Postpiriform transition area, layers 2",168,236,211,1.0,1.0,1.0
1142,"Postpiriform transition area, layers 3",168,236,211,1.0,1.0,1.0
1089,Hippocampal formation,126,208,75,1.0,1.0,1.0
1080,Hippocampal region,126,208,75,1.0,1.0,1.0
375,Ammon's horn,126,208,75,1.0,1.0,1.0
382,Field CA1,126,208,75,1.0,1.0,1.0
391,"Field CA1, stratum lacunosum-moleculare",126,208,75,1.0,1.0,1.0
399,"Field CA1, stratum oriens",126,208,75,1.0,1.0,1.0
407,"Field CA1, pyramidal layer",102,168,61,1.0,1.0,1.0
415,"Field CA1, stratum radiatum",126,208,75,1.0,1.0,1.0
423,Field CA2,126,208,75,1.0,1.0,1.0
431,"Field CA2, stratum lacunosum-moleculare",126,208,75,1.0,1.0,1.0
438,"Field CA2, stratum oriens",126,208,75,1.0,1.0,1.0
446,"Field CA2, pyramidal layer",102,168,61,1.0,1.0,1.0
454,"Field CA2, stratum radiatum",126,208,75,1.0,1.0,1.0
463,Field CA3,126,208,75,1.0,1.0,1.0
471,"Field CA3, stratum lacunosum-moleculare",126,208,75,1.0,1.0,1.0
479,"Field CA3, stratum lucidum",126,208,75,1.0,1.0,1.0
486,"Field CA3, stratum oriens",126,208,75,1.0,1.0,1.0
495,"Field CA3, pyramidal layer",102,168,61,1.0,1.0,1.0
504,"Field CA3, stratum radiatum",126,208,75,1.0,1.0,1.0
726,Dentate gyrus,126,208,75,1.0,1.0,1.0
10703,"Dentate gyrus, molecular layer",126,208,75,1.0,1.0,1.0
10704,"Dentate gyrus, polymorph layer",126,208,75,1.0,1.0,1.0
632,"Dentate gyrus, granule cell layer",102,168,61,1.0,1.0,1.0
10702,"Dentate gyrus, subgranular zone",126,208,75,1.0,1.0,1.0
734,Dentate gyrus crest,126,208,75,1.0,1.0,1.0
742,"Dentate gyrus crest, molecular layer",126,208,75,1.0,1.0,1.0
751,"Dentate gyrus crest, polymorph layer",126,208,75,1.0,1.0,1.0
758,"Dentate gyrus crest, granule cell layer",126,208,75,1.0,1.0,1.0
766,Dentate gyrus lateral blade,126,208,75,1.0,1.0,1.0
775,"Dentate gyrus lateral blade, molecular layer",126,208,75,1.0,1.0,1.0
782,"Dentate gyrus lateral blade, polymorph layer",126,208,75,1.0,1.0,1.0
790,"Dentate gyrus lateral blade, granule cell layer",126,208,75,1.0,1.0,1.0
799,Dentate gyrus medial blade,126,208,75,1.0,1.0,1.0
807,"Dentate gyrus medial blade, molecular layer",126,208,75,1.0,1.0,1.0
815,"Dentate gyrus medial blade, polymorph layer",126,208,75,1.0,1.0,1.0
823,"Dentate gyrus medial blade, granule cell layer",126,208,75,1.0,1.0,1.0
982,Fasciola cinerea,126,208,75,1.0,1.0,1.0
19,Induseum griseum,126,208,75,1.0,1.0,1.0
822,Retrohippocampal region,50,184,37,1.0,1.0,1.0
909,Entorhinal area,50,184,37,1.0,1.0,1.0
918,"Entorhinal area, lateral part",50,184,37,1.0,1.0,1.0
1121,"Entorhinal area, lateral part, layer 1",50,184,37,1.0,1.0,1.0
20,"Entorhinal area, lateral part, layer 2",50,184,37,1.0,1.0,1.0
999,"Entorhinal area, lateral part, layer 2/3",50,184,37,1.0,1.0,1.0
715,"Entorhinal area, lateral part, layer 2a",50,184,37,1.0,1.0,1.0
764,"Entorhinal area, lateral part, layer 2b",50,184,37,1.0,1.0,1.0
52,"Entorhinal area, lateral part, layer 3",50,184,37,1.0,1.0,1.0
92,"Entorhinal area, lateral part, layer 4",50,184,37,1.0,1.0,1.0
312,"Entorhinal area, lateral part, layer 4/5",50,184,37,1.0,1.0,1.0
139,"Entorhinal area, lateral part, layer 5",50,184,37,1.0,1.0,1.0
387,"Entorhinal area, lateral part, layer 5/6",50,184,37,1.0,1.0,1.0
28,"Entorhinal area, lateral part, layer 6a",50,184,37,1.0,1.0,1.0
60,"Entorhinal area, lateral part, layer 6b",50,184,37,1.0,1.0,1.0
926,"Entorhinal area, medial part, dorsal zone",50,184,37,1.0,1.0,1.0
526,"Entorhinal area, medial part, dorsal zone, layer 1",50,184,37,1.0,1.0,1.0
543,"Entorhinal area, medial part, dorsal zone, layer 2",50,184,37,1.0,1.0,1.0
468,"Entorhinal area, medial part, dorsal zone, layer 2a",50,184,37,1.0,1.0,1.0
508,"Entorhinal area, medial part, dorsal zone, layer 2b",50,184,37,1.0,1.0,1.0
664,"Entorhinal area, medial part, dorsal zone, layer 3",50,184,37,1.0,1.0,1.0
712,"Entorhinal area, medial part, dorsal zone, layer 4",50,184,37,1.0,1.0,1.0
727,"Entorhinal area, medial part, dorsal zone, layer 5",50,184,37,1.0,1.0,1.0
550,"Entorhinal area, medial part, dorsal zone, layer 5/6",50,184,37,1.0,1.0,1.0
743,"Entorhinal area, medial part, dorsal zone, layer 6",50,184,37,1.0,1.0,1.0
934,"Entorhinal area, medial part, ventral zone",50,184,37,1.0,1.0,1.0
259,"Entorhinal area, medial part, ventral zone, layer 1",50,184,37,1.0,1.0,1.0
324,"Entorhinal area, medial part, ventral zone, layer 2",50,184,37,1.0,1.0,1.0
371,"Entorhinal area, medial part, ventral zone, layer 3",50,184,37,1.0,1.0,1.0
419,"Entorhinal area, medial part, ventral zone, layer 4",50,184,37,1.0,1.0,1.0
1133,"Entorhinal area, medial part, ventral zone, layer 5/6",50,184,37,1.0,1.0,1.0
843,Parasubiculum,114,213,105,1.0,1.0,1.0
10693,"Parasubiculum, layer 1",114,213,105,1.0,1.0,1.0
10694,"Parasubiculum, layer 2",114,213,105,1.0,1.0,1.0
10695,"Parasubiculum, layer 3",114,213,105,1.0,1.0,1.0
1037,Postsubiculum,72,200,60,1.0,1.0,1.0
10696,"Postsubiculum, layer 1",72,200,60,1.0,1.0,1.0
10697,"Postsubiculum, layer 2",72,200,60,1.0,1.0,1.0
10698,"Postsubiculum, layer 3",72,200,60,1.0,1.0,1.0
1084,Presubiculum,89,185,71,1.0,1.0,1.0
10699,"Presubiculum, layer 1",89,185,71,1.0,1.0,1.0
10700,"Presubiculum, layer 2",89,185,71,1.0,1.0,1.0
10701,"Presubiculum, layer 3",89,185,71,1.0,1.0,1.0
502,Subiculum,79,194,68,1.0,1.0,1.0
509,"Subiculum, dorsal part",79,194,68,1.0,1.0,1.0
829,"Subiculum, dorsal part, molecular layer",79,194,68,1.0,1.0,1.0
845,"Subiculum, dorsal part, pyramidal layer",75,181,71,1.0,1.0,1.0
837,"Subiculum, dorsal part, stratum radiatum",79,194,68,1.0,1.0,1.0
518,"Subiculum, ventral part",79,194,68,1.0,1.0,1.0
853,"Subiculum, ventral part, molecular layer",79,194,68,1.0,1.0,1.0
870,"Subiculum, ventral part, pyramidal layer",75,181,71,1.0,1.0,1.0
861,"Subiculum, ventral part, stratum radiatum",79,194,68,1.0,1.0,1.0
484682470,Prosubiculum,88,186,72,1.0,1.0,1.0
484682475,"Prosubiculum, dorsal part",88,186,72,1.0,1.0,1.0
484682479,"Prosubiculum, dorsal part, molecular layer",88,186,72,1.0,1.0,1.0
484682483,"Prosubiculum, dorsal part, pyramidal layer",86,184,75,1.0,1.0,1.0
484682487,"Prosubiculum, dorsal part, stratum radiatum",88,186,72,1.0,1.0,1.0
484682492,"Prosubiculum, ventral part",88,186,72,1.0,1.0,1.0
484682496,"Prosubiculum, ventral part, molecular layer",88,186,72,1.0,1.0,1.0
484682500,"Prosubiculum, ventral part, pyramidal layer",86,184,75,1.0,1.0,1.0
484682504,"Prosubiculum, ventral part, stratum radiatum",88,186,72,1.0,1.0,1.0
589508447,Hippocampo-amygdalar transition area,51,185,50,1.0,1.0,1.0
484682508,Area prostriata,51,185,50,1.0,1.0,1.0
703,Cortical subplate,138,218,135,1.0,1.0,1.0
16,"Layer 6b, isocortex",138,218,135,1.0,1.0,1.0
583,Claustrum,138,218,135,1.0,1.0,1.0
942,Endopiriform nucleus,160,238,157,1.0,1.0,1.0
952,"Endopiriform nucleus, dorsal part",160,238,157,1.0,1.0,1.0
966,"Endopiriform nucleus, ventral part",160,238,157,1.0,1.0,1.0
131,Lateral amygdalar nucleus,144,235,141,1.0,1.0,1.0
295,Basolateral amygdalar nucleus,157,231,156,1.0,1.0,1.0
303,"Basolateral amygdalar nucleus, anterior part",157,231,156,1.0,1.0,1.0
311,"Basolateral amygdalar nucleus, posterior part",157,231,156,1.0,1.0,1.0
451,"Basolateral amygdalar nucleus, ventral part",157,231,156,1.0,1.0,1.0
319,Basomedial amygdalar nucleus,132,234,129,1.0,1.0,1.0
327,"Basomedial amygdalar nucleus, anterior part",132,234,129,1.0,1.0,1.0
334,"Basomedial amygdalar nucleus, posterior part",132,234,129,1.0,1.0,1.0
780,Posterior amygdalar nucleus,151,236,147,1.0,1.0,1.0
623,Cerebral nuclei,152,214,249,1.0,1.0,1.0
477,Striatum,152,214,249,1.0,1.0,1.0
485,Striatum dorsal region,152,214,249,1.0,1.0,1.0
672,Caudoputamen,152,214,249,1.0,1.0,1.0
493,Striatum ventral region,128,205,248,1.0,1.0,1.0
56,Nucleus accumbens,128,205,248,1.0,1.0,1.0
998,Fundus of striatum,128,205,248,1.0,1.0,1.0
754,Olfactory tubercle,128,205,248,1.0,1.0,1.0
481,Islands of Calleja,128,205,248,1.0,1.0,1.0
489,Major island of Calleja,128,205,248,1.0,1.0,1.0
144,"Olfactory tubercle, layers 1-3",128,205,248,1.0,1.0,1.0
458,"Olfactory tubercle, molecular layer",128,205,248,1.0,1.0,1.0
465,"Olfactory tubercle, pyramidal layer",128,205,248,1.0,1.0,1.0
473,"Olfactory tubercle, polymorph layer",128,205,248,1.0,1.0,1.0
549009199,Lateral strip of striatum,128,205,248,1.0,1.0,1.0
275,Lateral septal complex,144,203,237,1.0,1.0,1.0
242,Lateral septal nucleus,144,203,237,1.0,1.0,1.0
250,"Lateral septal nucleus, caudal (caudodorsal) part",144,203,237,1.0,1.0,1.0
258,"Lateral septal nucleus, rostral (rostroventral) part",144,203,237,1.0,1.0,1.0
266,"Lateral septal nucleus, ventral part",144,203,237,1.0,1.0,1.0
310,Septofimbrial nucleus,144,203,237,1.0,1.0,1.0
333,Septohippocampal nucleus,144,203,237,1.0,1.0,1.0
278,Striatum-like amygdalar nuclei,128,192,226,1.0,1.0,1.0
23,Anterior amygdalar area,128,192,226,1.0,1.0,1.0
292,Bed nucleus of the accessory olfactory tract,128,192,226,1.0,1.0,1.0
536,Central amygdalar nucleus,128,192,226,1.0,1.0,1.0
544,"Central amygdalar nucleus, capsular part",128,192,226,1.0,1.0,1.0
551,"Central amygdalar nucleus, lateral part",128,192,226,1.0,1.0,1.0
559,"Central amygdalar nucleus, medial part",128,192,226,1.0,1.0,1.0
1105,Intercalated amygdalar nucleus,128,192,226,1.0,1.0,1.0
403,Medial amygdalar nucleus,128,192,226,1.0,1.0,1.0
411,"Medial amygdalar nucleus, anterodorsal part",128,192,226,1.0,1.0,1.0
418,"Medial amygdalar nucleus, anteroventral part",128,192,226,1.0,1.0,1.0
426,"Medial amygdalar nucleus, posterodorsal part",128,192,226,1.0,1.0,1.0
472,"Medial amygdalar nucleus, posterodorsal part, sublayer a",128,192,226,1.0,1.0,1.0
480,"Medial amygdalar nucleus, posterodorsal part, sublayer b",128,192,226,1.0,1.0,1.0
487,"Medial amygdalar nucleus, posterodorsal part, sublayer c",128,192,226,1.0,1.0,1.0
435,"Medial amygdalar nucleus, posteroventral part",128,192,226,1.0,1.0,1.0
803,Pallidum,133,153,204,1.0,1.0,1.0
818,"Pallidum, dorsal region",133,153,204,1.0,1.0,1.0
1022,"Globus pallidus, external segment",133,153,204,1.0,1.0,1.0
1031,"Globus pallidus, internal segment",133,153,204,1.0,1.0,1.0
835,"Pallidum, ventral region",162,177,216,1.0,1.0,1.0
342,Substantia innominata,162,177,216,1.0,1.0,1.0
298,Magnocellular nucleus,162,177,216,1.0,1.0,1.0
826,"Pallidum, medial region",150,167,211,1.0,1.0,1.0
904,Medial septal complex,150,167,211,1.0,1.0,1.0
564,Medial septal nucleus,150,167,211,1.0,1.0,1.0
596,Diagonal band nucleus,150,167,211,1.0,1.0,1.0
581,Triangular nucleus of septum,150,167,211,1.0,1.0,1.0
809,"Pallidum, caudal region",179,192,223,1.0,1.0,1.0
351,Bed nuclei of the stria terminalis,179,192,223,1.0,1.0,1.0
359,"Bed nuclei of the stria terminalis, anterior division",179,192,223,1.0,1.0,1.0
537,"Bed nuclei of the stria terminalis, anterior division, anterolateral area",179,192,223,1.0,1.0,1.0
498,"Bed nuclei of the stria terminalis, anterior division, anteromedial area",179,192,223,1.0,1.0,1.0
505,"Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus",179,192,223,1.0,1.0,1.0
513,"Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",179,192,223,1.0,1.0,1.0
546,"Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",179,192,223,1.0,1.0,1.0
521,"Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",179,192,223,1.0,1.0,1.0
554,"Bed nuclei of the stria terminalis, anterior division, oval nucleus",179,192,223,1.0,1.0,1.0
562,"Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus",179,192,223,1.0,1.0,1.0
529,"Bed nuclei of the stria terminalis, anterior division, ventral nucleus",179,192,223,1.0,1.0,1.0
367,"Bed nuclei of the stria terminalis, posterior division",179,192,223,1.0,1.0,1.0
569,"Bed nuclei of the stria terminalis, posterior division, dorsal nucleus",179,192,223,1.0,1.0,1.0
578,"Bed nuclei of the stria terminalis, posterior division, principal nucleus",179,192,223,1.0,1.0,1.0
585,"Bed nuclei of the stria terminalis, posterior division, interfascicular nucleus",179,192,223,1.0,1.0,1.0
594,"Bed nuclei of the stria terminalis, posterior division, transverse nucleus",179,192,223,1.0,1.0,1.0
602,"Bed nuclei of the stria terminalis, posterior division, strial extension",179,192,223,1.0,1.0,1.0
287,Bed nucleus of the anterior commissure,179,192,223,1.0,1.0,1.0
343,Brain stem,255,112,128,1.0,1.0,1.0
1129,Interbrain,255,112,128,1.0,1.0,1.0
549,Thalamus,255,112,128,1.0,1.0,1.0
864,"Thalamus, sensory-motor cortex related",255,128,132,1.0,1.0,1.0
637,Ventral group of the dorsal thalamus,255,128,132,1.0,1.0,1.0
629,Ventral anterior-lateral complex of the thalamus,255,128,132,1.0,1.0,1.0
685,Ventral medial nucleus of the thalamus,255,128,132,1.0,1.0,1.0
709,Ventral posterior complex of the thalamus,255,128,132,1.0,1.0,1.0
718,Ventral posterolateral nucleus of the thalamus,255,128,132,1.0,1.0,1.0
725,"Ventral posterolateral nucleus of the thalamus, parvicellular part",255,128,132,1.0,1.0,1.0
733,Ventral posteromedial nucleus of the thalamus,255,128,132,1.0,1.0,1.0
741,"Ventral posteromedial nucleus of the thalamus, parvicellular part",255,128,132,1.0,1.0,1.0
563807435,Posterior triangular thalamic nucleus,255,128,132,1.0,1.0,1.0
406,Subparafascicular nucleus,255,128,132,1.0,1.0,1.0
414,"Subparafascicular nucleus, magnocellular part",255,128,132,1.0,1.0,1.0
422,"Subparafascicular nucleus, parvicellular part",255,128,132,1.0,1.0,1.0
609,Subparafascicular area,255,128,132,1.0,1.0,1.0
1044,Peripeduncular nucleus,255,128,132,1.0,1.0,1.0
1008,"Geniculate group, dorsal thalamus",255,128,132,1.0,1.0,1.0
475,Medial geniculate complex,255,128,132,1.0,1.0,1.0
1072,"Medial geniculate complex, dorsal part",255,128,132,1.0,1.0,1.0
1079,"Medial geniculate complex, ventral part",255,128,132,1.0,1.0,1.0
1088,"Medial geniculate complex, medial part",255,128,132,1.0,1.0,1.0
170,Dorsal part of the lateral geniculate complex,255,128,132,1.0,1.0,1.0
496345664,"Dorsal part of the lateral geniculate complex, shell",255,128,132,1.0,1.0,1.0
496345668,"Dorsal part of the lateral geniculate complex, core",255,128,132,1.0,1.0,1.0
496345672,"Dorsal part of the lateral geniculate complex, ipsilateral zone",255,128,132,1.0,1.0,1.0
856,"Thalamus, polymodal association cortex related",255,144,159,1.0,1.0,1.0
138,Lateral group of the dorsal thalamus,255,144,159,1.0,1.0,1.0
218,Lateral posterior nucleus of the thalamus,255,144,159,1.0,1.0,1.0
1020,Posterior complex of the thalamus,255,144,159,1.0,1.0,1.0
1029,Posterior limiting nucleus of the thalamus,255,144,159,1.0,1.0,1.0
325,Suprageniculate nucleus,255,144,159,1.0,1.0,1.0
560581551,Ethmoid nucleus of the thalamus,255,144,159,1.0,1.0,1.0
560581555,Retroethmoid nucleus,255,144,159,1.0,1.0,1.0
239,Anterior group of the dorsal thalamus,255,144,159,1.0,1.0,1.0
255,Anteroventral nucleus of thalamus,255,144,159,1.0,1.0,1.0
127,Anteromedial nucleus,255,144,159,1.0,1.0,1.0
1096,"Anteromedial nucleus, dorsal part",255,144,159,1.0,1.0,1.0
1104,"Anteromedial nucleus, ventral part",255,144,159,1.0,1.0,1.0
64,Anterodorsal nucleus,255,144,159,1.0,1.0,1.0
1120,Interanteromedial nucleus of the thalamus,255,144,159,1.0,1.0,1.0
1113,Interanterodorsal nucleus of the thalamus,255,144,159,1.0,1.0,1.0
155,Lateral dorsal nucleus of thalamus,255,144,159,1.0,1.0,1.0
444,Medial group of the dorsal thalamus,255,144,159,1.0,1.0,1.0
59,Intermediodorsal nucleus of the thalamus,255,144,159,1.0,1.0,1.0
362,Mediodorsal nucleus of thalamus,255,144,159,1.0,1.0,1.0
617,"Mediodorsal nucleus of the thalamus, central part",255,144,159,1.0,1.0,1.0
626,"Mediodorsal nucleus of the thalamus, lateral part",255,144,159,1.0,1.0,1.0
636,"Mediodorsal nucleus of the thalamus, medial part",255,144,159,1.0,1.0,1.0
366,Submedial nucleus of the thalamus,255,144,159,1.0,1.0,1.0
1077,Perireunensis nucleus,255,144,159,1.0,1.0,1.0
571,Midline group of the dorsal thalamus,255,144,159,1.0,1.0,1.0
149,Paraventricular nucleus of the thalamus,255,144,159,1.0,1.0,1.0
15,Parataenial nucleus,255,144,159,1.0,1.0,1.0
181,Nucleus of reuniens,255,144,159,1.0,1.0,1.0
560581559,Xiphoid thalamic nucleus,255,144,159,1.0,1.0,1.0
51,Intralaminar nuclei of the dorsal thalamus,255,144,159,1.0,1.0,1.0
189,Rhomboid nucleus,255,144,159,1.0,1.0,1.0
599,Central medial nucleus of the thalamus,255,144,159,1.0,1.0,1.0
907,Paracentral nucleus,255,144,159,1.0,1.0,1.0
575,Central lateral nucleus of the thalamus,255,144,159,1.0,1.0,1.0
930,Parafascicular nucleus,255,144,159,1.0,1.0,1.0
560581563,Posterior intralaminar thalamic nucleus,255,144,159,1.0,1.0,1.0
262,Reticular nucleus of the thalamus,255,144,159,1.0,1.0,1.0
1014,"Geniculate group, ventral thalamus",255,144,159,1.0,1.0,1.0
27,Intergeniculate leaflet of the lateral geniculate complex,255,144,159,1.0,1.0,1.0
563807439,Intermediate geniculate nucleus,255,144,159,1.0,1.0,1.0
178,Ventral part of the lateral geniculate complex,255,144,159,1.0,1.0,1.0
300,"Ventral part of the lateral geniculate complex, lateral zone",255,144,159,1.0,1.0,1.0
316,"Ventral part of the lateral geniculate complex, medial zone",255,144,159,1.0,1.0,1.0
321,Subgeniculate nucleus,255,144,159,1.0,1.0,1.0
958,Epithalamus,255,144,159,1.0,1.0,1.0
483,Medial habenula,255,144,159,1.0,1.0,1.0
186,Lateral habenula,255,144,159,1.0,1.0,1.0
953,Pineal body,255,144,159,1.0,1.0,1.0
1097,Hypothalamus,230,68,56,1.0,1.0,1.0
157,Periventricular zone,255,93,80,1.0,1.0,1.0
390,Supraoptic nucleus,255,93,80,1.0,1.0,1.0
332,Accessory supraoptic group,255,93,80,1.0,1.0,1.0
432,Nucleus circularis,255,93,80,1.0,1.0,1.0
38,Paraventricular hypothalamic nucleus,255,93,80,1.0,1.0,1.0
71,"Paraventricular hypothalamic nucleus, magnocellular division",255,93,80,1.0,1.0,1.0
47,"Paraventricular hypothalamic nucleus, magnocellular division, anterior magnocellular part",255,93,80,1.0,1.0,1.0
79,"Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part",255,93,80,1.0,1.0,1.0
103,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part",255,93,80,1.0,1.0,1.0
652,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, lateral zone",255,93,80,1.0,1.0,1.0
660,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, medial zone",255,93,80,1.0,1.0,1.0
94,"Paraventricular hypothalamic nucleus, parvicellular division",255,93,80,1.0,1.0,1.0
55,"Paraventricular hypothalamic nucleus, parvicellular division, anterior parvicellular part",255,93,80,1.0,1.0,1.0
87,"Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone",255,93,80,1.0,1.0,1.0
110,"Paraventricular hypothalamic nucleus, parvicellular division, periventricular part",255,93,80,1.0,1.0,1.0
30,"Periventricular hypothalamic nucleus, anterior part",255,93,80,1.0,1.0,1.0
118,"Periventricular hypothalamic nucleus, intermediate part",255,93,80,1.0,1.0,1.0
223,Arcuate hypothalamic nucleus,255,93,80,1.0,1.0,1.0
141,Periventricular region,255,85,71,1.0,1.0,1.0
72,Anterodorsal preoptic nucleus,255,85,71,1.0,1.0,1.0
80,Anterior hypothalamic area,255,85,71,1.0,1.0,1.0
263,Anteroventral preoptic nucleus,255,85,71,1.0,1.0,1.0
272,Anteroventral periventricular nucleus,255,85,71,1.0,1.0,1.0
830,Dorsomedial nucleus of the hypothalamus,255,85,71,1.0,1.0,1.0
668,"Dorsomedial nucleus of the hypothalamus, anterior part",255,85,71,1.0,1.0,1.0
676,"Dorsomedial nucleus of the hypothalamus, posterior part",255,85,71,1.0,1.0,1.0
684,"Dorsomedial nucleus of the hypothalamus, ventral part",255,85,71,1.0,1.0,1.0
452,Median preoptic nucleus,255,85,71,1.0,1.0,1.0
523,Medial preoptic area,255,85,71,1.0,1.0,1.0
763,Vascular organ of the lamina terminalis,255,85,71,1.0,1.0,1.0
914,Posterodorsal preoptic nucleus,255,85,71,1.0,1.0,1.0
